Depth Data ID,No GPS Data ID,Acquisition Time,Acquisition Start Time,Underwater Percentage,Dive Count,Average Dive Duration,Maximum Dive Duration,Maximum Dive Depth,Layer 1 Percentage,Layer 2 Percentage,Layer 3 Percentage,Layer 4 Percentage,Layer 5 Percentage,Layer 6 Percentage,Layer 7 Percentage,Layer 8 Percentage,Layer 9 Percentage,Layer 10 Percentage,Layer 1 Dive Count,Layer 2 Dive Count,Layer 3 Dive Count,Layer 4 Dive Count,Layer 5 Dive Count,Layer 6 Dive Count,Layer 7 Dive Count,Layer 8 Dive Count,Layer 9 Dive Count,Layer 10 Dive Count,Approx Depth AQ Time Longitude,Approx Depth AQ Time Latitude
93,309,2020.07.17 18:00:00,2020.07.17 16:00:00,94.922%,140.0,49.0,,23.0,79.297%,2.734%,3.516%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,137.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.868616,37.882457
94,313,2020.07.17 20:00:00,2020.07.17 18:00:00,94.141%,91.0,73.0,,59.0,70.703%,6.641%,7.422%,1.172%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,86.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,15.905083,37.899338
95,315,2020.07.17 22:00:00,2020.07.17 20:00:00,95.703%,62.0,113.0,,27.0,55.078%,28.516%,7.422%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,53.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.941551,37.916219
96,317,2020.07.18 00:00:00,2020.07.17 22:00:00,93.359%,32.0,193.0,,21.0,52.734%,29.297%,8.203%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,22.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.972666,37.912818
97,323,2020.07.18 02:00:00,2020.07.18 00:00:00,94.141%,16.0,449.0,,11.0,11.328%,81.641%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.985149,37.911385
98,325,2020.07.18 04:00:00,2020.07.18 02:00:00,96.484%,41.0,172.0,,11.0,30.078%,62.891%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,36.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.996695,37.912681
99,327,2020.07.18 06:00:00,2020.07.18 04:00:00,98.047%,130.0,54.0,,23.0,84.766%,2.734%,1.172%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,127.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.017914,37.915250
100,329,2020.07.18 08:00:00,2020.07.18 06:00:00,98.047%,87.0,81.0,,29.0,52.734%,27.734%,9.766%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,77.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.039132,37.917819
101,333,2020.07.18 10:00:00,2020.07.18 08:00:00,95.703%,15.0,415.0,,9.0,27.734%,66.797%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.050598,37.919814
102,335,2020.07.18 12:00:00,2020.07.18 10:00:00,96.484%,26.0,257.0,,9.0,19.922%,74.609%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.065453,37.923257
103,339,2020.07.18 14:00:00,2020.07.18 12:00:00,95.703%,47.0,143.0,,11.0,41.797%,50.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,34.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.071664,37.926511
104,343,2020.07.18 16:00:00,2020.07.18 14:00:00,96.484%,6.0,1268.0,,9.0,1.953%,94.141%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.071537,37.926637
105,345,2020.07.18 18:00:00,2020.07.18 16:00:00,96.484%,6.0,1213.0,,9.0,1.953%,93.359%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.071668,37.926509
106,349,2020.07.18 20:00:00,2020.07.18 18:00:00,95.703%,11.0,598.0,,11.0,4.297%,90.234%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.070663,37.926534
107,351,2020.07.18 22:00:00,2020.07.18 20:00:00,98.047%,23.0,304.0,,9.0,92.578%,4.297%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.067502,37.926947
108,353,2020.07.19 00:00:00,2020.07.18 22:00:00,96.484%,35.0,203.0,,7.0,90.234%,4.297%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,33.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.067507,37.925742
109,357,2020.07.19 02:00:00,2020.07.19 00:00:00,97.266%,14.0,440.0,,7.0,80.859%,16.016%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.066981,37.924584
110,361,2020.07.19 04:00:00,2020.07.19 02:00:00,96.484%,37.0,218.0,,17.0,32.422%,59.766%,1.953%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,31.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.065519,37.923319
111,363,2020.07.19 06:00:00,2020.07.19 04:00:00,96.484%,7.0,989.0,,9.0,36.328%,60.547%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.065385,37.922925
112,365,2020.07.19 08:00:00,2020.07.19 06:00:00,94.922%,5.0,1320.0,,9.0,1.953%,92.578%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.065269,37.922286
113,369,2020.07.19 10:00:00,2020.07.19 08:00:00,95.703%,4.0,1458.0,,11.0,1.953%,93.359%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.066550,37.923047
114,371,2020.07.19 12:00:00,2020.07.19 10:00:00,96.484%,5.0,1354.0,,11.0,1.953%,55.078%,39.453%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.066233,37.922260
115,377,2020.07.19 14:00:00,2020.07.19 12:00:00,96.484%,4.0,1690.0,,13.0,1.953%,1.953%,92.578%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.065719,37.921644
116,379,2020.07.19 16:00:00,2020.07.19 14:00:00,96.484%,5.0,1415.0,,15.0,1.953%,1.172%,93.359%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.065846,37.921379
117,383,2020.07.19 18:00:00,2020.07.19 16:00:00,95.703%,5.0,1558.0,,15.0,1.953%,1.953%,92.578%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.065967,37.921291
118,385,2020.07.19 20:00:00,2020.07.19 18:00:00,96.484%,12.0,553.0,,15.0,16.797%,10.547%,69.141%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,5.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.063552,37.922928
119,389,2020.07.19 22:00:00,2020.07.19 20:00:00,95.703%,13.0,571.0,,9.0,16.016%,78.516%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.064112,37.922360
120,391,2020.07.20 00:00:00,2020.07.19 22:00:00,95.703%,18.0,390.0,,9.0,42.578%,51.953%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.065259,37.922954
121,395,2020.07.20 02:00:00,2020.07.20 00:00:00,96.484%,10.0,756.0,,11.0,5.078%,67.578%,23.828%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.065587,37.921899
122,399,2020.07.20 04:00:00,2020.07.20 02:00:00,97.266%,9.0,733.0,,15.0,3.516%,1.953%,91.797%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.066116,37.920958
123,401,2020.07.20 06:00:00,2020.07.20 04:00:00,95.703%,4.0,1663.0,,17.0,1.172%,1.172%,92.578%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.066567,37.920826
124,405,2020.07.20 08:00:00,2020.07.20 06:00:00,97.266%,5.0,1531.0,,17.0,1.953%,1.172%,94.141%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.066220,37.920543
125,407,2020.07.20 10:00:00,2020.07.20 08:00:00,95.703%,3.0,2111.0,,17.0,1.172%,1.172%,93.359%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.066453,37.920948
126,411,2020.07.20 12:00:00,2020.07.20 10:00:00,94.922%,5.0,1245.0,,19.0,1.953%,1.172%,91.797%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.067057,37.921424
127,415,2020.07.20 14:00:00,2020.07.20 12:00:00,94.922%,5.0,1534.0,,15.0,1.953%,55.859%,37.109%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.066441,37.922594
128,417,2020.07.20 16:00:00,2020.07.20 14:00:00,95.703%,30.0,240.0,,11.0,20.703%,73.828%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,23.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.074489,37.928936
129,419,2020.07.20 18:00:00,2020.07.20 16:00:00,97.266%,43.0,155.0,,11.0,28.516%,63.672%,1.953%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,28.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.087243,37.939425
130,423,2020.07.20 20:00:00,2020.07.20 18:00:00,95.703%,42.0,174.0,,11.0,30.859%,61.328%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,33.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.090251,37.947317
131,425,2020.07.20 22:00:00,2020.07.20 20:00:00,71.484%,81.0,64.0,,7.0,65.234%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,80.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.084006,37.943663
132,427,2020.07.21 00:00:00,2020.07.20 22:00:00,52.734%,20.0,198.0,,9.0,38.672%,12.891%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.083743,37.943492
133,431,2020.07.21 02:00:00,2020.07.21 00:00:00,41.016%,33.0,83.0,,5.0,38.672%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.084232,37.942083
134,433,2020.07.21 04:00:00,2020.07.21 02:00:00,97.266%,25.0,284.0,,11.0,49.609%,16.016%,30.859%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,21.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.086915,37.938775
135,437,2020.07.21 06:00:00,2020.07.21 04:00:00,96.484%,12.0,565.0,,13.0,3.516%,3.516%,88.672%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,5.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.086923,37.938181
136,439,2020.07.21 08:00:00,2020.07.21 06:00:00,96.484%,4.0,1530.0,,13.0,1.172%,2.734%,92.578%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.086860,37.938462
137,443,2020.07.21 10:00:00,2020.07.21 08:00:00,94.922%,5.0,1229.0,,13.0,1.953%,1.953%,91.016%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.087584,37.938590
138,445,2020.07.21 12:00:00,2020.07.21 10:00:00,93.359%,10.0,792.0,,15.0,4.297%,2.734%,86.328%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.088753,37.939319
139,449,2020.07.21 14:00:00,2020.07.21 12:00:00,94.922%,48.0,152.0,,15.0,30.078%,15.234%,45.703%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,40.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.096172,37.950334
140,453,2020.07.21 16:00:00,2020.07.21 14:00:00,97.266%,54.0,131.0,,13.0,30.078%,61.328%,1.953%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,46.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.100890,37.954311
141,455,2020.07.21 18:00:00,2020.07.21 16:00:00,98.047%,43.0,159.0,,9.0,29.297%,66.016%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,32.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.100760,37.954901
142,457,2020.07.21 20:00:00,2020.07.21 18:00:00,87.109%,41.0,160.0,,9.0,40.234%,44.922%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,36.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.093649,37.953510
143,461,2020.07.21 22:00:00,2020.07.21 20:00:00,9.766%,9.0,72.0,,5.0,8.984%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.092340,37.952255
144,463,2020.07.22 00:00:00,2020.07.21 22:00:00,44.922%,39.0,82.0,,5.0,43.359%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.087884,37.949033
145,467,2020.07.22 02:00:00,2020.07.22 00:00:00,55.078%,39.0,104.0,,3.0,52.734%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.088709,37.946853
146,469,2020.07.22 04:00:00,2020.07.22 02:00:00,98.047%,43.0,139.0,,9.0,75.391%,19.922%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,41.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.091549,37.946474
147,473,2020.07.22 06:00:00,2020.07.22 04:00:00,96.484%,16.0,474.0,,9.0,5.078%,90.234%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.092662,37.946435
148,477,2020.07.22 08:00:00,2020.07.22 06:00:00,91.016%,32.0,204.0,,11.0,12.891%,76.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,20.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.096502,37.950104
149,479,2020.07.22 10:00:00,2020.07.22 08:00:00,93.359%,7.0,1108.0,,9.0,3.516%,88.672%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.100320,37.952758
150,482,2020.07.22 12:00:00,2020.07.22 10:00:00,94.922%,4.0,1659.0,,13.0,1.953%,42.578%,50.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.101879,37.953812
151,487,2020.07.22 14:00:00,2020.07.22 12:00:00,94.922%,8.0,860.0,,13.0,4.297%,25.391%,64.453%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.101627,37.955565
152,489,2020.07.22 16:00:00,2020.07.22 14:00:00,96.484%,15.0,415.0,,11.0,7.422%,87.891%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.100411,37.953718
153,491,2020.07.22 18:00:00,2020.07.22 16:00:00,96.484%,35.0,223.0,,11.0,19.141%,74.609%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,25.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.095483,37.950674
154,493,2020.07.22 20:00:00,2020.07.22 18:00:00,77.734%,79.0,71.0,,5.0,73.047%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.083628,37.943849
155,495,2020.07.22 22:00:00,2020.07.22 20:00:00,30.078%,34.0,62.0,,3.0,27.734%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.079515,37.939429
156,497,2020.07.23 00:00:00,2020.07.22 22:00:00,19.922%,9.0,136.0,,3.0,19.922%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.081251,37.938486
157,505,2020.07.23 02:00:00,2020.07.23 00:00:00,56.641%,29.0,140.0,,5.0,55.078%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.081448,37.938781
158,507,2020.07.23 04:00:00,2020.07.23 02:00:00,95.703%,26.0,274.0,,9.0,38.672%,55.859%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,18.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.094123,37.946717
159,511,2020.07.23 06:00:00,2020.07.23 04:00:00,94.141%,6.0,1077.0,,11.0,2.734%,91.016%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.095718,37.947033
160,515,2020.07.23 08:00:00,2020.07.23 06:00:00,94.141%,4.0,1545.0,,11.0,1.953%,45.703%,46.484%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.097865,37.947921
161,517,2020.07.23 10:00:00,2020.07.23 08:00:00,94.141%,9.0,721.0,,13.0,2.734%,39.453%,51.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.097589,37.948839
162,522,2020.07.23 12:00:00,2020.07.23 10:00:00,94.141%,4.0,1615.0,,11.0,1.953%,91.797%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.098084,37.949177
163,525,2020.07.23 14:00:00,2020.07.23 12:00:00,96.484%,45.0,169.0,,11.0,63.672%,12.109%,17.578%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,35.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.108853,37.964114
164,527,2020.07.23 16:00:00,2020.07.23 14:00:00,97.266%,47.0,167.0,,9.0,40.234%,53.516%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,39.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.114944,37.972807
165,529,2020.07.23 18:00:00,2020.07.23 16:00:00,98.047%,58.0,122.0,,9.0,61.328%,33.984%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,47.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.107003,37.962772
166,531,2020.07.23 20:00:00,2020.07.23 18:00:00,93.359%,80.0,85.0,,7.0,78.516%,10.547%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,75.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.092970,37.952864
167,533,2020.07.23 22:00:00,2020.07.23 20:00:00,69.922%,61.0,77.0,,3.0,65.234%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.088684,37.944805
168,539,2020.07.24 00:00:00,2020.07.23 22:00:00,94.141%,11.0,651.0,,9.0,23.828%,69.922%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.091021,37.943940
169,543,2020.07.24 02:00:00,2020.07.24 00:00:00,84.766%,51.0,118.0,,9.0,37.891%,44.141%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,46.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.088236,37.947388
170,547,2020.07.24 04:00:00,2020.07.24 02:00:00,90.234%,27.0,224.0,,7.0,65.234%,23.047%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.091203,37.945925
171,549,2020.07.24 06:00:00,2020.07.24 04:00:00,94.922%,12.0,621.0,,9.0,5.859%,88.672%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.093594,37.946437
172,551,2020.07.24 08:00:00,2020.07.24 06:00:00,94.922%,20.0,304.0,,13.0,11.328%,57.422%,24.609%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,14.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.092180,37.944599
173,555,2020.07.24 10:00:00,2020.07.24 08:00:00,94.141%,4.0,1506.0,,11.0,1.953%,91.797%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.093297,37.945503
174,559,2020.07.24 12:00:00,2020.07.24 10:00:00,94.141%,60.0,137.0,,11.0,50.391%,39.453%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,56.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.094001,37.950776
175,563,2020.07.24 14:00:00,2020.07.24 12:00:00,98.047%,43.0,157.0,,9.0,53.516%,41.016%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,41.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.099456,37.953731
176,565,2020.07.24 16:00:00,2020.07.24 14:00:00,93.359%,9.0,779.0,,11.0,4.297%,76.172%,12.109%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.099765,37.954602
177,567,2020.07.24 18:00:00,2020.07.24 16:00:00,94.141%,24.0,251.0,,13.0,22.266%,31.641%,37.891%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,15.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.101067,37.953717
178,571,2020.07.24 20:00:00,2020.07.24 18:00:00,51.953%,39.0,115.0,,11.0,25.391%,4.297%,19.141%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,36.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.095012,37.955142
179,573,2020.07.24 22:00:00,2020.07.24 20:00:00,14.453%,21.0,50.0,,5.0,13.672%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.093509,37.953417
180,575,2020.07.25 00:00:00,2020.07.24 22:00:00,0.391%,0.0,0.0,,1.0,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.093515,37.953550
181,579,2020.07.25 02:00:00,2020.07.25 00:00:00,91.016%,38.0,173.0,,5.0,88.672%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.090343,37.945220
182,587,2020.07.25 04:00:00,2020.07.25 02:00:00,94.922%,21.0,321.0,,15.0,16.797%,8.203%,68.359%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,12.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.087618,37.938434
183,589,2020.07.25 06:00:00,2020.07.25 04:00:00,96.484%,7.0,901.0,,13.0,2.734%,4.297%,88.672%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.087402,37.938757
184,593,2020.07.25 08:00:00,2020.07.25 06:00:00,94.922%,6.0,1261.0,,13.0,2.734%,6.641%,85.547%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.087344,37.938545
