Depth Data ID,No GPS Data ID,Acquisition Time,Acquisition Start Time,Underwater Percentage,Dive Count,Average Dive Duration,Maximum Dive Duration,Maximum Dive Depth,Layer 1 Percentage,Layer 2 Percentage,Layer 3 Percentage,Layer 4 Percentage,Layer 5 Percentage,Layer 6 Percentage,Layer 7 Percentage,Layer 8 Percentage,Layer 9 Percentage,Layer 10 Percentage,Layer 1 Dive Count,Layer 2 Dive Count,Layer 3 Dive Count,Layer 4 Dive Count,Layer 5 Dive Count,Layer 6 Dive Count,Layer 7 Dive Count,Layer 8 Dive Count,Layer 9 Dive Count,Layer 10 Dive Count,Approx Depth AQ Time Longitude,Approx Depth AQ Time Latitude
2364,4567,2021.01.23 08:00:00,2021.01.23 06:00:00,82.422%,3.0,2392.0,,41.0,13.672%,1.172%,6.641%,52.734%,8.203%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.45331,37.559467
2365,4568,2021.01.23 10:00:00,2021.01.23 08:00:00,94.922%,1.0,4768.0,,49.0,0.391%,0.391%,1.172%,3.516%,73.828%,15.234%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.496436,37.521427
2366,4569,2021.01.23 12:00:00,2021.01.23 10:00:00,85.547%,2.0,3622.0,,43.0,1.172%,1.172%,8.203%,33.984%,40.234%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10.547432,37.47841
2367,4571,2021.01.23 14:00:00,2021.01.23 12:00:00,86.328%,1.0,4046.0,,37.0,1.172%,1.172%,12.891%,62.891%,8.203%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10.603078,37.448193
2368,4572,2021.01.23 16:00:00,2021.01.23 14:00:00,80.859%,2.0,3910.0,,39.0,1.172%,3.516%,27.734%,37.109%,11.328%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.648461,37.428684
2369,4573,2021.01.23 18:00:00,2021.01.23 16:00:00,90.234%,2.0,2839.0,,23.0,24.609%,5.078%,58.203%,1.953%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.701875,37.427116
2370,4574,2021.01.23 20:00:00,2021.01.23 18:00:00,92.578%,1.0,5298.0,,23.0,0.391%,1.953%,77.734%,12.109%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.752353,37.42494
2371,4576,2021.01.23 22:00:00,2021.01.23 20:00:00,91.797%,2.0,2813.0,,27.0,1.172%,1.172%,78.516%,10.547%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.800632,37.438152
2372,4579,2021.01.24 00:00:00,2021.01.23 22:00:00,90.234%,1.0,5985.0,,23.0,0.391%,1.172%,82.422%,6.641%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.838084,37.46489
2373,4580,2021.01.24 02:00:00,2021.01.24 00:00:00,83.203%,2.0,5554.0,,31.0,1.953%,4.297%,66.016%,9.766%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.839187,37.491455
2374,4581,2021.01.24 04:00:00,2021.01.24 02:00:00,91.797%,1.0,4383.0,,31.0,10.547%,28.516%,28.516%,23.828%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.840289,37.51802
2375,4582,2021.01.24 06:00:00,2021.01.24 04:00:00,71.484%,2.0,2622.0,,7.0,37.891%,33.984%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.806851,37.52652
2376,4583,2021.01.24 08:00:00,2021.01.24 06:00:00,69.922%,10.0,291.0,,35.0,14.453%,21.484%,1.953%,27.734%,3.516%,0.391%,0.391%,0.391%,0.391%,0.391%,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7755,37.530155
2377,4584,2021.01.24 10:00:00,2021.01.24 08:00:00,93.359%,1.0,5206.0,,35.0,0.391%,0.391%,22.266%,64.453%,5.859%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.744219,37.532875
2378,4586,2021.01.24 12:00:00,2021.01.24 10:00:00,88.672%,2.0,4081.0,,33.0,1.172%,1.172%,57.422%,27.734%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.724339,37.540066
2379,4588,2021.01.24 14:00:00,2021.01.24 12:00:00,69.141%,2.0,3521.0,,45.0,1.172%,1.953%,28.516%,7.422%,23.047%,6.641%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10.724528,37.53847
2380,4589,2021.01.24 16:00:00,2021.01.24 14:00:00,90.234%,1.0,4224.0,,41.0,0.391%,0.391%,3.516%,28.516%,56.641%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.720982,37.531742
2381,4590,2021.01.24 18:00:00,2021.01.24 16:00:00,92.578%,1.0,4456.0,,45.0,0.391%,0.391%,23.828%,60.547%,5.078%,1.953%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.719226,37.509754
2382,4591,2021.01.24 20:00:00,2021.01.24 18:00:00,88.672%,4.0,1991.0,,29.0,9.766%,28.516%,23.828%,26.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.71747,37.48777
2383,4592,2021.01.24 22:00:00,2021.01.24 20:00:00,91.797%,3.0,1731.0,,31.0,1.172%,1.172%,68.359%,22.266%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.713375,37.472317
2384,4593,2021.01.25 00:00:00,2021.01.24 22:00:00,85.547%,5.0,1464.0,,23.0,26.172%,1.172%,54.297%,2.734%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.716373,37.44482
2385,4595,2021.01.25 02:00:00,2021.01.25 00:00:00,91.797%,1.0,5931.0,,23.0,1.172%,1.172%,86.328%,3.516%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.721748,37.428925
2386,4597,2021.01.25 04:00:00,2021.01.25 02:00:00,90.234%,1.0,5724.0,,23.0,0.391%,2.734%,84.766%,1.953%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.737547,37.41561
2387,4598,2021.01.25 06:00:00,2021.01.25 04:00:00,91.016%,1.0,6188.0,,23.0,0.391%,1.172%,84.766%,4.297%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.76513,37.405144
2388,4599,2021.01.25 08:00:00,2021.01.25 06:00:00,87.109%,3.0,3296.0,,67.0,1.953%,23.828%,44.922%,8.984%,1.953%,1.953%,2.734%,0.391%,0.391%,0.391%,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.803529,37.390087
2389,4600,2021.01.25 10:00:00,2021.01.25 08:00:00,93.359%,1.0,4282.0,,35.0,0.391%,1.172%,58.203%,31.641%,1.953%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.839762,37.382107
2390,4602,2021.01.25 12:00:00,2021.01.25 10:00:00,82.422%,6.0,1236.0,,45.0,2.734%,1.172%,7.422%,26.172%,39.453%,5.078%,0.391%,0.391%,0.391%,0.391%,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.878501,37.369507
2391,4604,2021.01.25 14:00:00,2021.01.25 12:00:00,91.797%,1.0,5100.0,,35.0,0.391%,0.391%,34.766%,54.297%,1.953%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.893131,37.362698
2392,4605,2021.01.25 16:00:00,2021.01.25 14:00:00,85.547%,2.0,4209.0,,27.0,1.172%,2.734%,62.891%,18.359%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.923414,37.355324
2393,4606,2021.01.25 18:00:00,2021.01.25 16:00:00,89.453%,3.0,1716.0,,23.0,16.016%,6.641%,66.016%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.953697,37.34795
2394,4607,2021.01.25 20:00:00,2021.01.25 18:00:00,80.859%,2.0,4000.0,,23.0,1.953%,12.891%,58.203%,7.422%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.978535,37.34144
2395,4608,2021.01.25 22:00:00,2021.01.25 20:00:00,91.016%,1.0,4709.0,,23.0,0.391%,1.953%,82.422%,5.859%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.005034,37.334496
2396,4609,2021.01.26 00:00:00,2021.01.25 22:00:00,90.234%,1.0,4688.0,,21.0,1.172%,13.672%,75.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.038639,37.32626
2397,4612,2021.01.26 02:00:00,2021.01.26 00:00:00,86.328%,3.0,2342.0,,23.0,25.391%,7.422%,50.391%,2.734%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.072243,37.318024
2398,4613,2021.01.26 04:00:00,2021.01.26 02:00:00,83.984%,2.0,4545.0,,29.0,1.953%,6.641%,69.141%,6.641%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.114507,37.311646
2399,4614,2021.01.26 06:00:00,2021.01.26 04:00:00,87.891%,1.0,5623.0,,27.0,0.391%,1.172%,65.234%,20.703%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.160533,37.301193
2400,4615,2021.01.26 08:00:00,2021.01.26 06:00:00,88.672%,2.0,2627.0,,47.0,1.172%,6.641%,53.516%,5.078%,11.328%,10.547%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.207862,37.28986
2401,4616,2021.01.26 10:00:00,2021.01.26 08:00:00,83.984%,1.0,4210.0,,63.0,1.172%,1.172%,48.828%,16.016%,4.297%,3.516%,8.984%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,11.252731,37.281715
2402,4618,2021.01.26 12:00:00,2021.01.26 10:00:00,85.547%,2.0,4146.0,,59.0,1.172%,2.734%,49.609%,11.328%,4.297%,2.734%,13.672%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.301341,37.27385
2403,4619,2021.01.26 14:00:00,2021.01.26 12:00:00,84.766%,1.0,4409.0,,53.0,0.391%,0.391%,30.859%,48.047%,1.953%,1.172%,1.172%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.321831,37.27571
2404,4621,2021.01.26 16:00:00,2021.01.26 14:00:00,73.828%,1.0,5113.0,,79.0,0.391%,0.391%,28.516%,33.984%,1.953%,1.172%,3.516%,2.734%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.342321,37.277576
2405,4622,2021.01.26 18:00:00,2021.01.26 16:00:00,80.859%,2.0,3236.0,,23.0,9.766%,48.828%,21.484%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.362811,37.279438
2406,4623,2021.01.26 20:00:00,2021.01.26 18:00:00,85.547%,2.0,5882.0,,25.0,1.172%,1.172%,78.516%,4.297%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.396246,37.271904
2407,4624,2021.01.26 22:00:00,2021.01.26 20:00:00,88.672%,0.0,6631.0,,23.0,0.391%,1.172%,75.391%,11.328%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.426806,37.275097
2408,4625,2021.01.27 00:00:00,2021.01.26 22:00:00,99.609%,1.0,0.0,,23.0,0.391%,0.391%,86.328%,13.672%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.452183,37.278065
2409,4627,2021.01.27 02:00:00,2021.01.27 00:00:00,87.109%,1.0,7443.0,,21.0,0.391%,1.172%,84.766%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.475252,37.29519
2410,4628,2021.01.27 04:00:00,2021.01.27 02:00:00,88.672%,1.0,7462.0,,19.0,0.391%,1.172%,86.328%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.492854,37.324867
2411,4629,2021.01.27 06:00:00,2021.01.27 04:00:00,87.109%,1.0,7199.0,,21.0,0.391%,11.328%,74.609%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.510456,37.35454
2412,4630,2021.01.27 08:00:00,2021.01.27 06:00:00,89.453%,1.0,7167.0,,69.0,0.391%,1.953%,67.578%,6.641%,3.516%,2.734%,5.859%,0.391%,0.391%,0.391%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.528058,37.38422
2413,4631,2021.01.27 10:00:00,2021.01.27 08:00:00,85.547%,1.0,4718.0,,65.0,1.172%,1.172%,19.141%,35.547%,14.453%,5.859%,8.203%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,11.54566,37.4139
2414,4634,2021.01.27 12:00:00,2021.01.27 10:00:00,90.234%,2.0,5670.0,,47.0,0.391%,0.391%,6.641%,52.734%,21.484%,8.203%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.565254,37.444042
2415,4636,2021.01.27 14:00:00,2021.01.27 12:00:00,94.141%,0.0,7607.0,,37.0,0.391%,0.391%,1.172%,75.391%,16.797%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.577814,37.460003
2416,4637,2021.01.27 16:00:00,2021.01.27 14:00:00,95.703%,2.0,5030.0,,39.0,1.172%,1.172%,58.984%,25.391%,8.984%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.593349,37.48821
2417,4639,2021.01.27 18:00:00,2021.01.27 16:00:00,90.234%,1.0,4509.0,,31.0,0.391%,1.172%,72.266%,16.016%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.609263,37.513298
2418,4640,2021.01.27 20:00:00,2021.01.27 18:00:00,88.672%,1.0,7272.0,,27.0,0.391%,1.172%,80.859%,5.859%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.620069,37.524235
2419,4641,2021.01.27 22:00:00,2021.01.27 20:00:00,86.328%,1.0,4609.0,,19.0,30.859%,1.172%,54.297%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.631307,37.531967
2420,4642,2021.01.28 00:00:00,2021.01.27 22:00:00,94.922%,1.0,6862.0,,27.0,0.391%,1.172%,87.891%,5.859%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.634691,37.543003
2421,4644,2021.01.28 02:00:00,2021.01.28 00:00:00,91.016%,5.0,1182.0,,11.0,41.016%,49.609%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.614985,37.559162
2422,4645,2021.01.28 04:00:00,2021.01.28 02:00:00,92.578%,1.0,3995.0,,19.0,41.797%,45.703%,4.297%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.608082,37.581264
2423,4647,2021.01.28 06:00:00,2021.01.28 04:00:00,89.453%,3.0,2352.0,,19.0,34.766%,1.172%,53.516%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.600877,37.62051
2424,4648,2021.01.28 08:00:00,2021.01.28 06:00:00,90.234%,1.0,5207.0,,55.0,1.172%,5.859%,56.641%,21.484%,2.734%,1.953%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.599246,37.65553
2425,4649,2021.01.28 10:00:00,2021.01.28 08:00:00,89.453%,2.0,4354.0,,43.0,0.391%,0.391%,17.578%,47.266%,21.484%,1.172%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.622145,37.69155
2426,4650,2021.01.28 12:00:00,2021.01.28 10:00:00,87.891%,1.0,4185.0,,41.0,1.172%,1.953%,26.953%,32.422%,24.609%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.644923,37.71322
2427,4652,2021.01.28 14:00:00,2021.01.28 12:00:00,86.328%,2.0,4602.0,,39.0,1.172%,0.391%,35.547%,36.328%,12.891%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.660835,37.733105
2428,4655,2021.01.28 16:00:00,2021.01.28 14:00:00,87.891%,1.0,4435.0,,31.0,0.391%,0.391%,66.797%,18.359%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.661996,37.74834
2429,4658,2021.01.28 18:00:00,2021.01.28 16:00:00,90.234%,4.0,1472.0,,31.0,19.922%,0.391%,65.234%,4.297%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.662898,37.76099
2430,4659,2021.01.28 20:00:00,2021.01.28 18:00:00,88.672%,1.0,5247.0,,35.0,1.172%,6.641%,63.672%,15.234%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.668413,37.773582
2431,4660,2021.01.28 22:00:00,2021.01.28 20:00:00,86.328%,3.0,2773.0,,21.0,9.766%,2.734%,72.266%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.67261,37.78493
2432,4662,2021.01.29 00:00:00,2021.01.28 22:00:00,89.453%,1.0,2408.0,,27.0,24.609%,0.391%,37.109%,27.734%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.676807,37.79628
2433,4663,2021.01.29 02:00:00,2021.01.29 00:00:00,91.016%,3.0,2987.0,,17.0,69.141%,0.391%,21.484%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.681809,37.815414
2434,4664,2021.01.29 04:00:00,2021.01.29 02:00:00,85.547%,2.0,3079.0,,11.0,51.172%,33.984%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.711881,37.81265
2435,4666,2021.01.29 06:00:00,2021.01.29 04:00:00,85.547%,1.0,4235.0,,9.0,62.891%,22.266%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.717223,37.838562
2436,4667,2021.01.29 08:00:00,2021.01.29 06:00:00,80.078%,3.0,2471.0,,45.0,1.172%,1.172%,61.328%,12.109%,3.516%,1.953%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.722564,37.864475
2437,4668,2021.01.29 10:00:00,2021.01.29 08:00:00,87.109%,1.0,5341.0,,43.0,0.391%,0.391%,28.516%,39.453%,16.016%,1.172%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.727906,37.890385
2438,4669,2021.01.29 12:00:00,2021.01.29 10:00:00,85.547%,2.0,3882.0,,37.0,1.172%,1.172%,27.734%,51.172%,4.297%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,11.734068,37.916157
2439,4671,2021.01.29 14:00:00,2021.01.29 12:00:00,86.328%,1.0,5037.0,,41.0,0.391%,0.391%,14.453%,62.891%,8.203%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.749456,37.934986
2440,4672,2021.01.29 16:00:00,2021.01.29 14:00:00,85.547%,2.0,3083.0,,37.0,0.391%,1.172%,37.109%,43.359%,2.734%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.770165,37.949352
2441,4673,2021.01.29 18:00:00,2021.01.29 16:00:00,89.453%,1.0,6321.0,,27.0,0.391%,1.172%,57.422%,30.078%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.785036,37.962482
2442,4674,2021.01.29 20:00:00,2021.01.29 18:00:00,89.453%,1.0,5866.0,,25.0,1.172%,3.516%,81.641%,3.516%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.796652,37.977104
2443,4676,2021.01.29 22:00:00,2021.01.29 20:00:00,88.672%,1.0,7101.0,,21.0,1.172%,1.172%,87.109%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.812928,37.99277
2444,4677,2021.01.30 00:00:00,2021.01.29 22:00:00,90.234%,1.0,6940.0,,25.0,1.172%,12.109%,76.172%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.831124,38.00475
2445,4679,2021.01.30 02:00:00,2021.01.30 00:00:00,91.016%,1.0,7325.0,,19.0,1.172%,3.516%,86.328%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.839544,38.01284
2446,4680,2021.01.30 04:00:00,2021.01.30 02:00:00,90.234%,1.0,4536.0,,23.0,60.547%,1.172%,27.734%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.839469,38.02862
2447,4681,2021.01.30 06:00:00,2021.01.30 04:00:00,92.578%,2.0,4185.0,,19.0,6.641%,1.172%,85.547%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.837932,38.051247
2448,4682,2021.01.30 08:00:00,2021.01.30 06:00:00,91.797%,1.0,2797.0,,47.0,33.203%,0.391%,33.984%,20.703%,1.172%,2.734%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.829508,38.07853
2449,4683,2021.01.30 10:00:00,2021.01.30 08:00:00,89.453%,1.0,6353.0,,49.0,0.391%,0.391%,41.797%,41.016%,3.516%,1.953%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.830049,38.101765
2450,4685,2021.01.30 12:00:00,2021.01.30 10:00:00,91.797%,1.0,8280.0,,19.0,0.391%,21.484%,69.141%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.826789,38.125744
2451,4687,2021.01.30 14:00:00,2021.01.30 12:00:00,91.016%,1.0,5338.0,,35.0,3.516%,33.984%,1.172%,50.391%,2.734%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.819728,38.150467
2452,4688,2021.01.30 16:00:00,2021.01.30 14:00:00,90.234%,1.0,7686.0,,29.0,0.391%,0.391%,42.578%,46.484%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.801633,38.163677
2453,4689,2021.01.30 18:00:00,2021.01.30 16:00:00,88.672%,1.0,8285.0,,25.0,0.391%,1.172%,79.297%,7.422%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.779583,38.166553
